,location,bath,price,bhk,area_sqft
1952,Gottigere,2,50.0,2,1120.0
1953,Gottigere,3,63.0,3,1500.0
1954,Gottigere,2,40.0,2,1200.0
1955,Gottigere,2,61.0,2,1280.0
1956,Gottigere,2,56.58,2,1205.0
1957,Gottigere,2,40.0,2,1170.0
1958,Gottigere,3,132.0,4,3000.0
1959,Gottigere,3,72.0,3,1613.0
1960,Gottigere,2,36.25,2,1110.0
1961,Gottigere,2,59.0,2,1245.0
1962,Gottigere,2,50.0,2,1200.0
1963,Green Glen Layout,3,120.0,3,1670.0
1964,Green Glen Layout,4,230.0,4,3250.0
1965,Green Glen Layout,3,105.0,3,1776.42
1966,Green Glen Layout,4,230.0,4,3250.0
1967,Green Glen Layout,2,56.8,2,940.0
1968,Green Glen Layout,2,60.0,2,1075.0
1969,Green Glen Layout,3,115.0,3,1715.0
1970,Green Glen Layout,2,115.0,3,1751.0
1971,Green Glen Layout,3,130.0,3,1750.0
1972,Green Glen Layout,3,105.0,3,1530.0
1973,Green Glen Layout,3,105.0,3,1752.0
1974,Green Glen Layout,4,95.0,3,1680.0
1975,Green Glen Layout,3,125.0,3,1728.0
1976,Green Glen Layout,3,110.0,3,1645.0
1977,Green Glen Layout,3,100.0,3,1517.0
1978,Green Glen Layout,4,218.0,4,3150.0
1979,Green Glen Layout,3,120.0,3,1750.0
1980,Green Glen Layout,3,115.0,3,1751.0
1981,Green Glen Layout,3,105.0,3,1750.0
1982,Green Glen Layout,3,135.0,3,1885.0
1983,Green Glen Layout,3,120.0,3,1715.0
1984,Green Glen Layout,2,105.0,3,1623.29
1985,Green Glen Layout,3,115.0,3,1715.0
1986,Green Glen Layout,3,105.0,3,1715.0
1987,Green Glen Layout,3,105.0,3,1600.0
1988,Green Glen Layout,3,125.0,3,1717.0
1989,Green Glen Layout,2,75.0,2,1250.0
1990,Green Glen Layout,3,112.0,3,1715.0
1991,Gubbalala,2,82.0,3,1470.0
1992,Gubbalala,3,104.0,3,1745.0
1993,Gubbalala,3,115.0,3,1745.0
1994,Gubbalala,3,110.0,3,1745.0
1995,Gubbalala,3,71.0,3,1650.0
1996,Gubbalala,4,141.0,5,2570.0
1997,Gubbalala,2,70.0,2,1205.0
1998,Gubbalala,2,80.0,3,1435.0
1999,Gubbalala,2,80.0,2,1475.0
2000,Gubbalala,2,49.5,2,1100.0
2001,Gubbalala,2,46.0,2,1060.0
2002,Gubbalala,3,125.0,3,2000.0
2003,Gunjur,2,43.0,2,1140.0
2004,Gunjur,2,66.0,3,1356.0
2005,Gunjur,3,75.0,3,1600.0
2006,Gunjur,3,95.0,4,2000.0
2007,Gunjur,2,49.11,2,1140.0
2008,Gunjur,2,44.0,2,1195.0
2009,Gunjur,2,40.0,2,1190.0
2010,Gunjur,2,60.0,2,1457.0
2011,Gunjur,2,41.0,2,1080.0
2012,Gunjur,2,43.48,2,1175.0
2013,Gunjur,3,62.63,3,1362.0
2014,Gunjur,2,51.0,2,1071.0
2015,Gunjur,2,40.0,2,1063.0
2016,Gunjur,2,52.76,2,1235.0
2017,Gunjur,3,62.63,3,1362.0
2018,Gunjur,3,62.63,3,1362.0
2019,Gunjur,2,90.0,3,1588.0
2020,Gunjur,2,44.5,2,1235.0
2021,Gunjur,2,60.0,2,1457.0
2022,HAL 2nd Stage,2,300.0,3,1490.0
2023,HAL 2nd Stage,3,145.0,2,600.0
2024,HAL 2nd Stage,3,500.0,3,2700.0
2025,HAL 2nd Stage,4,500.0,5,2040.0
2026,HBR Layout,2,200.0,3,2800.0
2027,HBR Layout,3,95.0,3,1722.0
2028,HBR Layout,4,120.0,4,1200.0
2029,HBR Layout,2,60.0,2,1200.0
2030,HBR Layout,2,49.0,2,1004.0
2031,HBR Layout,3,125.0,3,1783.0
2032,HBR Layout,3,90.0,3,1656.0
2033,HBR Layout,2,60.0,2,1089.0
2034,HBR Layout,3,110.0,3,1700.0
2035,HBR Layout,2,65.0,2,1198.0
2036,HBR Layout,4,115.0,4,1200.0
2037,HBR Layout,2,120.0,2,1200.0
2038,HBR Layout,3,160.0,3,1832.0
2039,HRBR Layout,2,95.0,2,1374.0
2040,HRBR Layout,2,98.0,2,1440.0
2041,HRBR Layout,3,250.0,3,2800.0
2042,HRBR Layout,2,75.0,2,1210.0
2043,HRBR Layout,2,78.0,2,1265.0
2044,HRBR Layout,2,75.0,2,1170.0
2045,HRBR Layout,3,90.0,4,1900.0
2046,HRBR Layout,3,120.0,3,1625.0
2047,HRBR Layout,2,120.0,2,1301.0
2048,HRBR Layout,2,68.5,2,1145.0
2049,HRBR Layout,2,90.0,2,1300.0
2050,HSR Layout,2,68.0,2,1372.0
2051,HSR Layout,3,75.0,3,1475.0
2052,HSR Layout,2,55.0,2,1467.0
2053,HSR Layout,2,46.0,2,1140.0
2054,HSR Layout,2,61.0,2,1372.0
2055,HSR Layout,3,95.0,3,1750.0
2056,HSR Layout,2,44.0,2,1027.0
2057,HSR Layout,3,110.0,3,1650.0
2058,HSR Layout,2,46.0,2,1140.0
2059,HSR Layout,2,61.0,2,1372.0
2060,HSR Layout,2,46.0,2,1140.0
2061,HSR Layout,2,60.0,2,1185.0
2062,HSR Layout,2,68.0,2,1127.0
2063,HSR Layout,2,115.0,3,1600.0
2064,HSR Layout,2,48.0,2,1145.0
2065,HSR Layout,2,56.0,2,1009.0
2066,HSR Layout,2,98.0,2,1300.0
2067,HSR Layout,2,46.0,2,1140.0
2068,HSR Layout,2,69.0,2,1126.0
2069,HSR Layout,2,46.0,2,1140.0
2070,HSR Layout,2,46.0,2,1145.0
2071,HSR Layout,2,65.0,2,1142.0
2072,HSR Layout,2,46.0,2,1145.0
2073,HSR Layout,3,95.0,3,1844.0
2074,HSR Layout,2,72.0,2,1203.0
2075,HSR Layout,2,46.0,2,1140.0
2076,HSR Layout,5,245.0,5,4200.0
2077,HSR Layout,2,46.0,2,1140.0
2078,HSR Layout,2,46.0,2,1145.0
2079,HSR Layout,2,56.0,2,1009.0
2080,HSR Layout,2,46.0,2,1145.0
2081,HSR Layout,2,44.0,2,1100.0
2082,HSR Layout,2,60.0,2,1203.0
2083,HSR Layout,2,70.0,2,1120.0
2084,HSR Layout,2,46.0,2,1140.0
2085,HSR Layout,2,70.0,2,1289.0
2086,HSR Layout,3,89.0,3,1844.0
2087,HSR Layout,2,60.0,2,1203.0
2088,HSR Layout,2,46.0,2,1140.0
2089,Haralur Road,2,70.0,2,1240.0
2090,Haralur Road,2,44.0,2,1027.0
2091,Haralur Road,4,198.0,4,2650.0
2092,Haralur Road,2,47.0,2,1194.0
2093,Haralur Road,2,53.0,2,1202.0
2094,Haralur Road,2,61.0,2,1056.0
2095,Haralur Road,3,100.0,3,1810.0
2096,Haralur Road,2,46.0,2,1194.0
2097,Haralur Road,2,67.38,2,1225.0
2098,Haralur Road,2,46.0,2,1243.0
2099,Haralur Road,2,44.0,2,1027.0
2100,Haralur Road,3,115.0,3,1920.0
2101,Haralur Road,3,110.0,3,1875.0
2102,Haralur Road,2,47.0,2,1194.0
2103,Haralur Road,2,43.0,2,1140.0
2104,Haralur Road,2,44.0,2,1027.0
2105,Haralur Road,2,46.0,2,1194.0
2106,Haralur Road,3,125.0,3,2017.0
2107,Haralur Road,2,43.0,2,1140.0
2108,Haralur Road,3,110.0,3,1875.0
2109,Haralur Road,2,44.0,2,1092.0
2110,Haralur Road,4,130.0,3,2475.0
2111,Haralur Road,2,73.0,2,1300.0
2112,Haralur Road,2,47.0,2,1194.0
2113,Haralur Road,2,46.0,2,1243.0
2114,Haralur Road,3,110.0,3,1850.0
2115,Haralur Road,2,67.38,2,1225.0
2116,Haralur Road,2,46.0,2,1243.0
2117,Haralur Road,5,240.0,4,3400.0
2118,Haralur Road,2,56.0,2,1464.0
2119,Haralur Road,2,78.0,2,1230.0
2120,Haralur Road,2,44.0,2,1000.0
2121,Haralur Road,2,79.0,2,1300.0
2122,Haralur Road,2,80.0,3,1444.0
2123,Haralur Road,2,68.0,2,1088.0
2124,Haralur Road,2,44.0,2,1027.0
2125,Haralur Road,2,70.0,2,1225.0
2126,Haralur Road,2,46.0,2,1194.0
2127,Haralur Road,3,101.0,3,1830.0
2128,Haralur Road,3,126.0,3,1810.0
2129,Haralur Road,2,56.0,2,1464.0
2130,Haralur Road,2,96.0,3,1520.0
2131,Haralur Road,2,75.0,2,1300.0
2132,Haralur Road,2,125.0,3,2017.0
2133,Haralur Road,2,46.0,2,1243.0
2134,Haralur Road,2,44.0,2,1027.0
2135,Haralur Road,5,160.0,4,2805.0
2136,Haralur Road,2,46.0,2,1243.0
2137,Haralur Road,2,44.0,2,1027.0
2138,Haralur Road,3,105.0,3,2017.0
2139,Haralur Road,2,46.0,2,1243.0
2140,Haralur Road,2,46.0,2,1243.0
2141,Haralur Road,2,90.0,3,1520.0
2142,Haralur Road,2,60.0,2,1300.0
2143,Haralur Road,3,130.0,3,1985.0
2144,Haralur Road,2,90.0,3,1255.0
2145,Haralur Road,2,60.0,2,1056.0
2146,Haralur Road,2,42.0,2,1140.0
2147,Haralur Road,2,62.0,2,1245.0
2148,Haralur Road,2,58.0,2,1140.0
2149,Haralur Road,2,42.0,2,1140.0
2150,Haralur Road,2,43.0,2,1027.0
2151,Haralur Road,2,47.0,2,1194.0
2152,Haralur Road,2,47.0,2,1194.0
2153,Haralur Road,3,90.0,3,1560.0
2154,Haralur Road,2,85.0,3,1520.0
2155,Haralur Road,2,45.0,2,1243.0
2156,Haralur Road,2,44.0,2,1027.0
2157,Haralur Road,2,46.0,2,1194.0
2158,Haralur Road,3,100.0,3,1650.0
2159,Haralur Road,3,73.0,3,1580.0
2160,Haralur Road,2,46.0,2,1243.0
2161,Haralur Road,2,47.0,2,1194.0
2162,Haralur Road,2,96.0,3,1520.0
2163,Haralur Road,3,83.05,3,1510.0
2164,Haralur Road,2,65.0,2,1056.0
2165,Haralur Road,3,100.0,3,1810.0
2166,Haralur Road,2,46.0,2,1243.0
2167,Haralur Road,1,38.0,1,575.0
2168,Haralur Road,2,46.0,2,1194.0
2169,Haralur Road,2,46.0,2,1243.0
2170,Haralur Road,2,46.0,2,1194.0
2171,Haralur Road,2,43.0,2,1140.0
2172,Haralur Road,3,120.0,3,1850.0
2173,Haralur Road,2,47.0,2,1194.0
2174,Haralur Road,2,47.0,2,1194.0
2175,Haralur Road,2,46.0,2,1243.0
2176,Haralur Road,3,85.0,3,1710.0
2177,Haralur Road,3,95.0,3,1730.0
2178,Haralur Road,2,46.0,2,1243.0
2179,Haralur Road,2,46.0,2,1243.0
2180,Haralur Road,2,46.0,2,1243.0
2181,Haralur Road,3,110.0,3,1817.0
2182,Haralur Road,2,77.0,2,1225.0
2183,Haralur Road,2,78.0,2,1285.0
2184,Haralur Road,2,67.48,2,1225.0
2185,Haralur Road,2,69.84,2,1225.0
2186,Haralur Road,2,46.0,2,1200.0
2187,Haralur Road,2,85.0,2,1315.0
2188,Haralur Road,3,92.0,3,1976.0
2189,Haralur Road,2,75.0,2,1300.0
2190,Haralur Road,2,82.0,2,1309.0
2191,Haralur Road,1,44.0,2,1027.0
2192,Haralur Road,2,46.0,2,1243.0
2193,Haralur Road,2,46.0,2,1243.0
2194,Haralur Road,2,43.0,2,1140.0
2195,Haralur Road,2,75.0,2,1300.0
2196,Haralur Road,2,46.0,2,1243.0
2197,Haralur Road,3,84.0,3,1890.0
2198,Haralur Road,2,67.65,2,1230.0
2199,Haralur Road,2,46.0,2,1194.0
2200,Haralur Road,2,44.0,2,1092.0
2201,Haralur Road,3,90.0,3,1255.0
2202,Haralur Road,3,97.0,3,1735.0
2203,Haralur Road,3,97.83,3,1810.0
2204,Haralur Road,2,46.0,2,1200.0
2205,Haralur Road,2,46.0,2,1243.0
2206,Haralur Road,3,112.0,3,1810.0
2207,Harlur,2,77.0,2,1508.0
2208,Harlur,3,135.0,3,1752.12
2209,Harlur,3,150.0,3,1709.0
2210,Harlur,2,69.0,2,1174.0
2211,Harlur,2,49.0,2,1033.0
2212,Harlur,2,84.0,2,1197.0
2213,Harlur,3,132.0,3,1757.0
2214,Harlur,2,76.0,2,1174.0
2215,Harlur,3,125.0,3,1754.0
2216,Harlur,2,85.0,2,1290.0
2217,Harlur,3,116.0,3,1752.12
2218,Harlur,3,135.0,3,1754.0
2219,Harlur,3,124.0,3,1754.0
2220,Harlur,2,69.0,2,1152.0
2221,Harlur,2,87.0,2,1290.0
2222,Harlur,3,115.0,3,1749.0
2223,Harlur,4,260.0,4,3385.0
2224,Harlur,3,133.0,3,1758.0
2225,Harlur,2,79.0,2,1197.0
2226,Harlur,2,78.0,2,1174.0
2227,Harlur,2,52.0,2,1200.0
2228,Harlur,2,79.0,2,1197.0
2229,Harlur,3,112.0,3,1749.0
2230,Harlur,2,75.0,2,1174.0
2231,Harlur,3,136.0,3,1750.0
2232,Harlur,3,110.0,3,1620.0
2233,Harlur,3,133.0,3,1762.0
2234,Harlur,3,131.0,3,1756.0
2235,Harlur,3,130.0,3,1755.0
2236,Harlur,3,140.0,3,1864.0
2237,Harlur,2,88.0,2,1331.0
2238,Harlur,3,133.0,3,1752.12
2239,Harlur,2,55.0,2,1133.0
2240,Harlur,3,128.0,3,1756.0
2241,Harlur,3,120.0,3,1749.0
2242,Harlur,2,82.0,2,1197.0
2243,Harlur,2,90.0,2,1303.0
2244,Harlur,3,132.0,3,1754.0
2245,Harlur,2,75.0,2,1174.0
2246,Harlur,3,134.0,3,1756.0
2247,Harlur,2,78.0,2,1197.0
2248,Harlur,2,89.9,2,1290.0
2249,Harlur,2,85.0,2,1386.0
2250,Harlur,2,74.0,2,1174.0
2251,Harlur,2,78.0,2,1174.0
2252,Harlur,3,115.0,3,1755.0
2253,Harlur,4,175.0,4,2569.0
2254,Harlur,2,77.0,2,1197.0
2255,Harlur,3,125.0,3,1752.12
2256,Harlur,5,180.0,4,2569.0
2257,Harlur,2,56.0,2,1225.0
2258,Harlur,2,76.0,2,1197.0
2259,Harlur,2,75.0,2,1197.0
2260,Harlur,3,117.0,3,1755.0
2261,Harlur,2,79.9,2,1197.0
2262,Harlur,2,45.0,2,936.0
2263,Harlur,4,225.0,4,2990.0
2264,Harlur,2,88.0,2,1370.0
2265,Harlur,2,72.76,2,1335.0
2266,Hebbal,2,123.0,3,1760.0
2267,Hebbal,4,477.0,4,5611.5
2268,Hebbal,2,98.2,2,1349.0
2269,Hebbal,5,212.0,4,2483.0
2270,Hebbal,2,130.0,3,1760.0
2271,Hebbal,3,134.0,3,1920.0
2272,Hebbal,2,82.0,2,1337.0
2273,Hebbal,2,98.0,2,1349.0
2274,Hebbal,3,127.0,3,1790.0
2275,Hebbal,2,42.72,2,687.325
2276,Hebbal,5,198.0,4,2790.0
2277,Hebbal,4,189.0,3,1985.0
2278,Hebbal,5,215.0,4,2483.0
2279,Hebbal,2,54.0,2,1080.0
2280,Hebbal,2,55.0,2,812.0
2281,Hebbal,4,198.0,4,2790.0
2282,Hebbal,2,52.0,2,1075.0
2283,Hebbal,4,230.0,4,3067.0
2284,Hebbal,2,250.0,3,2526.0
2285,Hebbal,4,230.0,4,3067.0
2286,Hebbal,2,50.63,2,823.0
2287,Hebbal,2,123.0,2,1420.0
2288,Hebbal,2,99.39,2,1420.0
2289,Hebbal,4,365.0,4,4235.0
2290,Hebbal,3,124.0,3,1700.0
2291,Hebbal,5,386.0,4,3960.0
2292,Hebbal,2,99.39,2,1420.0
2293,Hebbal,2,115.0,2,1440.0
2294,Hebbal,2,54.0,2,1100.0
2295,Hebbal,4,180.0,3,2400.0
2296,Hebbal,2,107.0,2,1420.0
2297,Hebbal,2,92.0,2,1320.0
2298,Hebbal,2,49.0,2,919.0
2299,Hebbal,3,135.0,3,1645.0
2300,Hebbal,3,175.0,3,2080.0
2301,Hebbal,5,230.0,4,2483.0
2302,Hebbal,3,195.0,3,2600.0
2303,Hebbal,3,117.0,3,1645.0
2304,Hebbal,2,88.73,2,1251.0
2305,Hebbal,3,121.0,3,1645.0
2306,Hebbal,3,123.0,3,1760.0
2307,Hebbal,4,198.0,4,2790.0
2308,Hebbal,5,386.0,4,3960.0
2309,Hebbal,3,120.0,3,1645.0
2310,Hebbal,2,90.0,3,1255.0
2311,Hebbal,3,117.0,3,1645.0
2312,Hebbal,3,119.0,3,1636.0
2313,Hebbal,2,95.0,3,1255.0
2314,Hebbal,4,198.0,4,2790.0
2315,Hebbal,2,95.0,3,1255.0
2316,Hebbal,2,61.45,2,1088.0
2317,Hebbal,2,97.8,2,1349.0
2318,Hebbal,2,108.0,2,1344.0
2319,Hebbal,2,90.0,3,1255.0
2320,Hebbal,2,110.0,2,1138.0
2321,Hebbal,5,204.0,4,2790.0
2322,Hebbal,2,62.0,2,1088.0
2323,Hebbal,4,165.0,3,1987.0
2324,Hebbal,5,198.0,4,2790.0
2325,Hebbal,2,100.0,2,1299.0
2326,Hebbal,2,60.0,2,1200.0
2327,Hebbal,3,117.0,3,1645.0
2328,Hebbal,2,95.0,2,1390.0
2329,Hebbal,2,100.0,2,1333.0
2330,Hebbal,4,199.0,3,2650.0
2331,Hebbal,3,140.0,3,1800.0
2332,Hebbal,4,203.0,4,2470.0
2333,Hebbal,2,95.0,3,1255.0
2334,Hebbal,2,104.0,2,1333.0
2335,Hebbal,3,117.0,3,1645.0
2336,Hebbal,3,199.0,3,2600.0
2337,Hebbal,2,97.0,2,1345.0
2338,Hebbal,2,62.0,2,985.0
2339,Hebbal,2,91.0,2,1320.0
2340,Hebbal,3,195.0,3,2388.0
2341,Hebbal,2,55.0,2,1040.0
2342,Hebbal,3,195.0,3,2600.0
2343,Hebbal,2,52.0,2,1075.0
2344,Hebbal,5,188.0,4,2630.0
2345,Hebbal,5,198.0,4,2790.0
2346,Hebbal,3,113.0,3,1645.0
2347,Hebbal,2,99.39,2,1420.0
2348,Hebbal,2,69.0,2,1162.0
2349,Hebbal,2,60.0,2,1100.0
2350,Hebbal,5,364.0,4,4235.0
2351,Hebbal,2,97.0,2,1299.0
2352,Hebbal,5,192.0,4,2470.0
2353,Hebbal,3,117.0,3,1645.0
2354,Hebbal,3,134.0,3,1920.0
2355,Hebbal,3,150.0,3,1920.0
2356,Hebbal,4,189.0,4,2375.0
2357,Hebbal,2,99.26,2,1420.0
2358,Hebbal,2,92.0,2,1252.0
2359,Hebbal,4,198.0,4,2790.0
2360,Hebbal,2,59.0,2,1162.0
2361,Hebbal,2,115.0,2,1294.0
2362,Hebbal,2,57.0,2,1150.0
2363,Hebbal,2,137.0,3,1740.0
2364,Hebbal,3,155.0,3,1662.0
2365,Hebbal,3,219.0,3,2250.0
2366,Hebbal,2,98.0,2,1349.0
2367,Hebbal,2,96.8,2,1349.0
2368,Hebbal Kempapura,3,155.0,3,1700.0
2369,Hebbal Kempapura,3,175.0,3,1800.0
2370,Hebbal Kempapura,4,300.0,3,2900.0
2371,Hebbal Kempapura,3,380.0,3,3522.0
2372,Hebbal Kempapura,5,200.0,5,2280.0
2373,Hebbal Kempapura,2,125.0,2,1200.0
2374,Hebbal Kempapura,4,240.0,3,2900.0
2375,Hebbal Kempapura,2,102.0,2,1300.0
2376,Hebbal Kempapura,2,140.0,3,1466.0
2377,Hebbal Kempapura,2,165.0,3,1725.0
2378,Hebbal Kempapura,3,125.0,3,1200.0
2379,Hebbal Kempapura,3,260.0,3,3408.0
2380,Hebbal Kempapura,3,132.0,2,1485.0
2381,Hebbal Kempapura,2,108.0,2,1400.0
2382,Hebbal Kempapura,3,150.0,3,1800.0
2383,Hebbal Kempapura,5,200.0,5,2400.0
2384,Hebbal Kempapura,5,220.0,5,2800.0
2385,Hebbal Kempapura,3,165.0,3,1785.0
2386,Hebbal Kempapura,4,384.0,4,3729.0
2387,Hebbal Kempapura,3,170.0,3,1600.0
2388,Hebbal Kempapura,3,175.0,3,1730.0
2389,Hegde Nagar,3,101.0,3,1569.0
2390,Hegde Nagar,7,210.0,6,3000.0
2391,Hegde Nagar,3,132.0,3,2026.0
2392,Hegde Nagar,3,115.0,3,1801.0
2393,Hegde Nagar,1,56.0,2,1050.0
2394,Hegde Nagar,2,97.0,2,1341.0
2395,Hegde Nagar,4,145.0,3,2112.95
2396,Hegde Nagar,4,83.0,4,1200.0
2397,Hegde Nagar,3,113.0,3,1703.0
2398,Hegde Nagar,3,105.0,3,1570.0
2399,Hegde Nagar,3,140.0,3,1801.0
2400,Hegde Nagar,3,103.0,3,1584.01
2401,Hegde Nagar,4,125.0,3,1965.0
2402,Hegde Nagar,2,75.0,2,1200.0
2403,Hegde Nagar,3,135.0,3,1847.0
2404,Hegde Nagar,4,132.0,3,1965.0
2405,Hegde Nagar,3,125.0,3,1703.0
2406,Hegde Nagar,3,125.0,3,1847.0
2407,Hegde Nagar,4,145.0,3,2144.6
2408,Hegde Nagar,3,119.0,3,1718.0
2409,Hegde Nagar,3,123.0,3,1847.0
2410,Hegde Nagar,2,72.0,2,1340.0
2411,Hegde Nagar,3,115.0,3,2087.01
2412,Hegde Nagar,3,130.0,3,1703.0
2413,Hegde Nagar,4,135.0,3,2087.01
2414,Hegde Nagar,3,130.0,3,1718.0
2415,Hegde Nagar,4,118.0,3,1884.0
2416,Hegde Nagar,4,122.0,3,1930.0
2417,Hegde Nagar,3,104.0,3,1584.01
2418,Hegde Nagar,2,68.0,3,1168.0
2419,Hegde Nagar,4,129.0,3,2162.03
2420,Hegde Nagar,4,160.0,3,2087.01
2421,Hegde Nagar,2,66.0,2,1000.0
2422,Hegde Nagar,2,80.5,3,1348.0
2423,Hennur,2,52.0,2,1075.0
2424,Hennur,2,52.32,2,1255.0
2425,Hennur,2,57.0,2,1225.0
2426,Hennur,2,57.5,2,1255.0
2427,Hennur,2,57.0,2,1259.0
2428,Hennur,2,53.5,2,1255.0
2429,Hennur,2,60.0,2,1285.0
2430,Hennur,2,60.0,2,1285.0
2431,Hennur,2,60.0,2,1100.0
2432,Hennur,2,48.0,2,1231.0
2433,Hennur,2,58.0,2,1255.0
2434,Hennur,2,42.12,2,1040.0
2435,Hennur,2,54.5,2,1255.0
2436,Hennur,2,40.6,2,1041.0
2437,Hennur,2,55.5,2,1255.0
2438,Hennur,2,50.0,2,1231.0
2439,Hennur,5,125.0,5,2500.0
2440,Hennur,2,49.0,2,1160.0
2441,Hennur,3,135.0,3,2400.0
2442,Hennur,2,53.5,2,1255.0
2443,Hennur,2,55.5,2,1255.0
2444,Hennur,2,44.55,2,1100.0
2445,Hennur,2,57.5,2,1255.0
2446,Hennur,2,48.0,2,960.0
2447,Hennur,2,48.0,2,1020.0
2448,Hennur,2,52.32,2,1255.0
2449,Hennur,2,64.0,2,1295.0
2450,Hennur,3,102.0,3,1935.0
2451,Hennur,2,69.0,3,1345.0
2452,Hennur,2,58.0,2,1255.0
2453,Hennur,2,62.0,2,1420.0
2454,Hennur,2,54.5,2,1155.0
2455,Hennur,2,52.32,2,1255.0
2456,Hennur,2,52.35,2,1255.0
2457,Hennur,2,54.5,2,1255.0
2458,Hennur,2,113.0,3,1830.0
2459,Hennur,3,84.205,3,1830.5
2460,Hennur,2,55.5,2,1255.0
2461,Hennur,2,53.57,2,1255.0
2462,Hennur,2,56.5,2,1255.0
2463,Hennur,2,42.73,2,1050.0
2464,Hennur,2,62.0,2,1295.0
2465,Hennur Road,3,140.0,3,2089.0
2466,Hennur Road,8,250.0,8,5000.0
2467,Hennur Road,2,83.09,2,1385.0
2468,Hennur Road,2,63.77,2,1317.5
2469,Hennur Road,3,159.0,3,2264.0
2470,Hennur Road,2,84.0,2,1157.0
2471,Hennur Road,3,120.0,3,1904.0
2472,Hennur Road,3,109.0,3,1891.0
2473,Hennur Road,3,95.0,3,1561.0
2474,Hennur Road,3,149.0,3,2060.0
2475,Hennur Road,2,92.0,3,1482.0
2476,Hennur Road,2,89.0,2,1232.0
2477,Hennur Road,2,42.6,2,1065.0
2478,Hennur Road,2,87.0,3,1482.0
2479,Hennur Road,3,139.0,3,1891.0
2480,Hennur Road,3,101.0,3,1703.0
2481,Hennur Road,2,69.61,2,1232.0
2482,Hennur Road,2,49.0,2,987.0
2483,Hennur Road,3,160.0,3,2160.0
2484,Hennur Road,3,99.27,3,1680.0
2485,Hennur Road,2,42.6,2,1065.0
2486,Hennur Road,2,83.09,2,1385.0
2487,Hennur Road,3,174.0,3,2350.0
2488,Hennur Road,3,93.94,3,1586.0
2489,Hennur Road,3,123.0,3,1975.0
2490,Hennur Road,2,94.5,3,1290.0
2491,Hennur Road,2,49.5,2,901.0
2492,Hennur Road,3,86.56,3,1445.0
2493,Hennur Road,2,97.0,3,1482.0
2494,Hennur Road,2,82.5,2,1182.0
2495,Hennur Road,2,59.46,2,1036.0
2496,Hennur Road,3,109.0,3,1891.0
2497,Hennur Road,2,69.61,2,1232.0
2498,Hennur Road,3,170.0,3,2320.0
2499,Hennur Road,3,118.0,3,1936.0
2500,Hennur Road,2,65.0,2,1480.0
2501,Hennur Road,3,96.5,3,1590.0
2502,Hennur Road,2,105.0,3,1445.0
2503,Hennur Road,2,59.45,2,1036.0
2504,Hennur Road,3,125.0,3,1832.0
2505,Hennur Road,2,104.0,2,1359.0
2506,Hennur Road,2,75.76,2,1341.0
2507,Hennur Road,2,50.0,2,1040.0
2508,Hennur Road,2,84.18,2,1414.0
2509,Hennur Road,3,133.0,3,1949.0
2510,Hennur Road,2,89.0,2,1232.0
2511,Hennur Road,2,77.88,3,1250.0
2512,Hennur Road,4,180.0,4,2502.0
2513,Hennur Road,3,110.0,3,1831.0
2514,Hennur Road,2,87.0,2,1232.0
2515,Hennur Road,2,74.0,2,1232.0
2516,Hennur Road,2,66.0,2,1232.0
2517,Hennur Road,2,95.0,2,1341.0
2518,Hennur Road,2,88.0,2,1232.0
2519,Hennur Road,4,175.0,3,2365.0
2520,Hennur Road,2,66.0,2,1310.0
2521,Hennur Road,2,50.0,2,1015.0
2522,Hennur Road,3,168.0,3,2264.0
2523,Hennur Road,3,120.0,3,2002.0
2524,Hennur Road,2,69.6,2,1232.0
2525,Hennur Road,2,73.0,2,1195.0
2526,Hennur Road,2,47.0,2,1020.0
2527,Hennur Road,6,375.0,5,5100.0
2528,Hennur Road,2,54.92,2,1061.0
2529,Hennur Road,2,45.0,2,1020.0
2530,Hennur Road,3,128.0,3,2041.0
2531,Hennur Road,2,87.0,2,1232.0
2532,Hennur Road,2,52.23,2,1066.0
2533,Hennur Road,2,56.0,2,973.0
2534,Hennur Road,2,84.0,2,1255.0
2535,Hennur Road,2,83.0,2,1232.0
2536,Hennur Road,3,116.0,3,1832.0
2537,Hennur Road,3,120.0,3,2050.0
2538,Hennur Road,2,86.69,3,1445.0
2539,Hennur Road,2,83.0,3,1445.0
2540,Hennur Road,3,97.8,3,1654.0
2541,Hennur Road,3,100.0,3,1480.0
2542,Hennur Road,3,88.6,3,1450.0
2543,Hennur Road,2,69.18,2,1155.0
2544,Hennur Road,2,53.0,2,1053.0
2545,Hennur Road,2,59.0,2,1195.0
2546,Hennur Road,3,129.0,3,1904.0
2547,Hennur Road,3,134.0,3,1981.0
2548,Hennur Road,2,69.18,2,1155.0
2549,Hennur Road,3,105.0,3,1590.0
2550,Hennur Road,3,138.0,3,2041.0
2551,Hennur Road,2,78.0,3,1100.0
2552,Hennur Road,4,154.0,4,1880.0
2553,Hennur Road,2,69.61,2,1232.0
2554,Hennur Road,3,103.0,3,1748.0
2555,Hennur Road,2,80.3,2,1460.0
2556,Hennur Road,3,140.0,3,1933.0
2557,Hennur Road,2,46.5,2,1030.0
2558,Hennur Road,2,69.61,2,1232.0
2559,Hennur Road,2,89.56,3,1445.0
2560,Hennur Road,2,50.74,2,973.0
2561,Hennur Road,2,77.0,3,1305.0
2562,Hennur Road,2,67.0,2,1165.0
2563,Hennur Road,2,51.0,2,980.0
